Measurement,,Time,Potential,Current,Charge,CR,ReadingStatus
Chronoamperometry,1198,5990.0,0.0,348.569,2611467.907590003,1mA,OK
Chronoamperometry,1199,5995.0,0.0,348.569,2613210.7525900034,1mA,OK
Chronoamperometry,1200,6000.0,0.0,354.826,2614969.2400900032,1mA,OK
Chronoamperometry,1201,6005.0,0.0,354.067,2616741.472590003,1mA,OK
Chronoamperometry,1202,6010.0,0.0,355.11,2618514.415090003,1mA,OK
Chronoamperometry,1203,6015.0,0.0,362.125,2620307.502590003,1mA,OK
Chronoamperometry,1204,6020.0,0.0,359.66,2622111.965090003,1mA,OK
Chronoamperometry,1205,6025.0,0.0,358.523,2623907.422590003,1mA,OK
Chronoamperometry,1206,6030.0,0.0,358.618,2625700.275090003,1mA,OK
Chronoamperometry,1207,6035.0,0.0,359.85,2627496.445090003,1mA,OK
Chronoamperometry,1208,6040.0,0.0,358.997,2629293.562590003,1mA,OK
Chronoamperometry,1209,6045.0,0.0,361.462,2631094.710090003,1mA,OK
Chronoamperometry,1210,6050.0,0.0,359.18600000000004,2632896.330090003,1mA,OK
Chronoamperometry,1211,6055.0,0.0,357.575,2634688.232590003,1mA,OK
Chronoamperometry,1212,6060.0,0.0,359.092,2636479.900090003,1mA,OK
Chronoamperometry,1213,6065.0,0.0,361.272,2638280.810090003,1mA,OK
Chronoamperometry,1214,6070.0,0.0,358.997,2640081.482590003,1mA,OK
Chronoamperometry,1215,6075.0,0.0,359.092,2641876.705090003,1mA,OK
Chronoamperometry,1216,6080.0,0.0,358.997,2643671.9275900032,1mA,OK
Chronoamperometry,1217,6085.0,0.0,358.618,2645465.9650900033,1mA,OK
Chronoamperometry,1218,6090.0,0.0,360.988,2647264.9800900035,1mA,OK
Chronoamperometry,1219,6095.0,0.0,361.556,2649071.3400900033,1mA,OK
Chronoamperometry,1220,6100.0,0.0,359.471,2650873.907590003,1mA,OK
Chronoamperometry,1221,6105.0,0.0,357.764,2652666.995090003,1mA,OK
Chronoamperometry,1222,6110.0,0.0,357.48,2654455.105090003,1mA,OK
Chronoamperometry,1223,6115.0,0.0,356.532,2656240.135090003,1mA,OK
Chronoamperometry,1224,6120.0,0.0,357.385,2658024.927590003,1mA,OK
Chronoamperometry,1225,6125.0,0.0,358.238,2659813.985090003,1mA,OK
Chronoamperometry,1226,6130.0,0.0,355.963,2661599.487590003,1mA,OK
Chronoamperometry,1227,6135.0,0.0,356.532,2663380.7250900026,1mA,OK
Chronoamperometry,1228,6140.0,0.0,357.954,2665166.9400900025,1mA,OK
Chronoamperometry,1229,6145.0,0.0,356.627,2666953.3925900026,1mA,OK
Chronoamperometry,1230,6150.0,0.0,355.963,2668734.8675900027,1mA,OK
Chronoamperometry,1231,6155.0,0.0,344.777,2670486.717590003,1mA,OK
Chronoamperometry,1232,6160.0,0.0,345.63,2672212.735090003,1mA,OK
Chronoamperometry,1233,6165.0,0.0,346.104,2673942.070090003,1mA,OK
Chronoamperometry,1234,6170.0,0.0,345.915,2675672.1175900027,1mA,OK
Chronoamperometry,1235,6175.0,0.0,346.199,2677402.402590003,1mA,OK
Chronoamperometry,1236,6180.0,0.0,346.104,2679133.1600900027,1mA,OK
Chronoamperometry,1237,6185.0,0.0,353.783,2680882.8775900025,1mA,OK
Chronoamperometry,1238,6190.0,0.0,353.119,2682650.1325900024,1mA,OK
Chronoamperometry,1239,6195.0,0.0,351.697,2684412.1725900024,1mA,OK
Chronoamperometry,1240,6200.0,0.0,350.27500000000003,2686167.1025900026,1mA,OK
Chronoamperometry,1241,6205.0,0.0,343.92400000000004,2687902.6000900026,1mA,OK
Chronoamperometry,1242,6210.0,0.0,346.389,2689628.382590003,1mA,OK
Chronoamperometry,1243,6215.0,0.0,345.63,2691358.4300900027,1mA,OK
Chronoamperometry,1244,6220.0,0.0,345.82,2693087.0550900027,1mA,OK
Chronoamperometry,1245,6225.0,0.0,346.76800000000003,2694818.525090003,1mA,OK
Chronoamperometry,1246,6230.0,0.0,347.337,2696553.787590003,1mA,OK
Chronoamperometry,1247,6235.0,0.0,347.052,2698289.7600900033,1mA,OK
Chronoamperometry,1248,6240.0,0.0,346.76800000000003,2700024.310090003,1mA,OK
Chronoamperometry,1249,6245.0,0.0,346.484,2701757.440090003,1mA,OK
Chronoamperometry,1250,6250.0,0.0,346.104,2703488.910090003,1mA,OK
Chronoamperometry,1251,6255.0,0.0,345.725,2705218.482590003,1mA,OK
Chronoamperometry,1252,6260.0,0.0,344.398,2706943.790090003,1mA,OK
Chronoamperometry,1253,6265.0,0.0,344.11400000000003,2708665.070090003,1mA,OK
Chronoamperometry,1254,6270.0,0.0,344.682,2710387.060090003,1mA,OK
Chronoamperometry,1255,6275.0,0.0,343.829,2712108.337590003,1mA,OK
Chronoamperometry,1256,6280.0,0.0,342.218,2713823.455090003,1mA,OK
Chronoamperometry,1257,6285.0,0.0,349.327,2715552.317590003,1mA,OK
Chronoamperometry,1258,6290.0,0.0,343.92400000000004,2717285.445090003,1mA,OK
Chronoamperometry,1259,6295.0,0.0,344.682,2719006.960090003,1mA,OK
Chronoamperometry,1260,6300.0,0.0,343.545,2720727.527590003,1mA,OK
Chronoamperometry,1261,6305.0,0.0,342.218,2722441.935090003,1mA,OK
Chronoamperometry,1262,6310.0,0.0,337.952,2724142.360090003,1mA,OK
Chronoamperometry,1263,6315.0,0.0,329.894,2725811.975090003,1mA,OK
Chronoamperometry,1264,6320.0,0.0,330.937,2727464.0525900032,1mA,OK
Chronoamperometry,1265,6325.0,0.0,331.695,2729120.6325900033,1mA,OK
Chronoamperometry,1266,6330.0,0.0,332.928,2730782.1900900034,1mA,OK
Chronoamperometry,1267,6335.0,0.0,336.625,2732456.0725900033,1mA,OK
Chronoamperometry,1268,6340.0,0.0,341.175,2734150.5725900033,1mA,OK
Chronoamperometry,1269,6345.0,0.0,338.71,2735850.285090003,1mA,OK
Chronoamperometry,1270,6350.0,0.0,338.995,2737544.5475900033,1mA,OK
Chronoamperometry,1271,6355.0,0.0,340.22700000000003,2739242.6025900035,1mA,OK
Chronoamperometry,1272,6360.0,0.0,344.493,2740954.4025900033,1mA,OK
Chronoamperometry,1273,6365.0,0.0,344.682,2742677.3400900033,1mA,OK
Chronoamperometry,1274,6370.0,0.0,344.398,2744400.0400900035,1mA,OK
Chronoamperometry,1275,6375.0,0.0,341.933,2746115.8675900036,1mA,OK
Chronoamperometry,1276,6380.0,0.0,342.786,2747827.6650900035,1mA,OK
Chronoamperometry,1277,6385.0,0.0,346.104,2749549.8900900036,1mA,OK
Chronoamperometry,1278,6390.0,0.0,346.76800000000003,2751282.070090004,1mA,OK
Chronoamperometry,1279,6395.0,0.0,343.166,2753006.9050900037,1mA,OK
Chronoamperometry,1280,6400.0,0.0,337.478,2754708.5150900036,1mA,OK
Chronoamperometry,1281,6405.0,0.0,336.056,2756392.3500900036,1mA,OK
Chronoamperometry,1282,6410.0,0.0,338.90000000000003,2758079.7400900037,1mA,OK
Chronoamperometry,1283,6415.0,0.0,342.786,2759783.9550900036,1mA,OK
Chronoamperometry,1284,6420.0,0.0,340.796,2761492.9100900036,1mA,OK
Chronoamperometry,1285,6425.0,0.0,336.151,2763185.277590004,1mA,OK
Chronoamperometry,1286,6430.0,0.0,338.805,2764872.667590004,1mA,OK
Chronoamperometry,1287,6435.0,0.0,338.71,2766566.455090004,1mA,OK
Chronoamperometry,1288,6440.0,0.0,339.184,2768261.190090004,1mA,OK
Chronoamperometry,1289,6445.0,0.0,340.03700000000003,2769959.242590004,1mA,OK
Chronoamperometry,1290,6450.0,0.0,340.03700000000003,2771659.427590004,1mA,OK
Chronoamperometry,1291,6455.0,0.0,337.66700000000003,2773353.687590004,1mA,OK
Chronoamperometry,1292,6460.0,0.0,339.563,2775046.762590004,1mA,OK
Chronoamperometry,1293,6465.0,0.0,339.658,2776744.8150900044,1mA,OK
Chronoamperometry,1294,6470.0,0.0,337.573,2778437.8925900045,1mA,OK
Chronoamperometry,1295,6475.0,0.0,337.193,2780124.8075900045,1mA,OK
Chronoamperometry,1296,6480.0,0.0,336.719,2781809.5875900043,1mA,OK
Chronoamperometry,1297,6485.0,0.0,336.151,2783491.762590004,1mA,OK
Chronoamperometry,1298,6490.0,0.0,335.01300000000003,2785169.6725900043,1mA,OK
Chronoamperometry,1299,6495.0,0.0,326.197,2786822.697590004,1mA,OK
Chronoamperometry,1300,6500.0,0.0,332.169,2788468.612590004,1mA,OK
Chronoamperometry,1301,6505.0,0.0,333.117,2790131.827590004,1mA,OK
Chronoamperometry,1302,6510.0,0.0,333.496,2791798.3600900043,1mA,OK
Chronoamperometry,1303,6515.0,0.0,333.307,2793465.367590004,1mA,OK
Chronoamperometry,1304,6520.0,0.0,331.31600000000003,2795126.925090004,1mA,OK
Chronoamperometry,1305,6525.0,0.0,333.117,2796788.0075900042,1mA,OK
Chronoamperometry,1306,6530.0,0.0,332.074,2798450.9850900043,1mA,OK
Chronoamperometry,1307,6535.0,0.0,331.695,2800110.407590004,1mA,OK
Chronoamperometry,1308,6540.0,0.0,331.221,2801767.697590004,1mA,OK
Chronoamperometry,1309,6545.0,0.0,330.558,2803422.145090004,1mA,OK
Chronoamperometry,1310,6550.0,0.0,329.79900000000004,2805073.037590004,1mA,OK
Chronoamperometry,1311,6555.0,0.0,330.368,2806723.455090004,1mA,OK
Chronoamperometry,1312,6560.0,0.0,330.368,2808375.295090004,1mA,OK
Chronoamperometry,1313,6565.0,0.0,330.652,2810027.8450900037,1mA,OK
Chronoamperometry,1314,6570.0,0.0,330.273,2811680.1575900037,1mA,OK
Chronoamperometry,1315,6575.0,0.0,329.136,2813328.6800900036,1mA,OK
Chronoamperometry,1316,6580.0,0.0,327.903,2814971.277590004,1mA,OK
Chronoamperometry,1317,6585.0,0.0,333.781,2816625.4875900038,1mA,OK
Chronoamperometry,1318,6590.0,0.0,335.20300000000003,2818297.9475900037,1mA,OK
Chronoamperometry,1319,6595.0,0.0,334.065,2819971.1175900036,1mA,OK
Chronoamperometry,1320,6600.0,0.0,336.435,2821647.3675900036,1mA,OK
Chronoamperometry,1321,6605.0,0.0,327.903,2823308.212590004,1mA,OK
Chronoamperometry,1322,6610.0,0.0,341.27,2824981.145090004,1mA,OK
Chronoamperometry,1323,6615.0,0.0,339.943,2826684.177590004,1mA,OK
Chronoamperometry,1324,6620.0,0.0,339.658,2828383.180090004,1mA,OK
Chronoamperometry,1325,6625.0,0.0,337.857,2830076.967590004,1mA,OK
Chronoamperometry,1326,6630.0,0.0,338.236,2831767.200090004,1mA,OK
Chronoamperometry,1327,6635.0,0.0,338.521,2833459.092590004,1mA,OK
Chronoamperometry,1328,6640.0,0.0,329.325,2835128.7075900044,1mA,OK
Chronoamperometry,1329,6645.0,0.0,326.007,2836767.0375900045,1mA,OK
Chronoamperometry,1330,6650.0,0.0,332.359,2838412.9525900045,1mA,OK
Chronoamperometry,1331,6655.0,0.0,336.435,2840084.9375900044,1mA,OK
Chronoamperometry,1332,6660.0,0.0,337.004,2841768.5350900046,1mA,OK
Chronoamperometry,1333,6665.0,0.0,336.719,2843452.8425900047,1mA,OK
Chronoamperometry,1334,6670.0,0.0,292.354,2845025.525090005,1mA,OK
Chronoamperometry,1335,6675.0,0.0,332.264,2846587.0700900047,1mA,OK
Chronoamperometry,1336,6680.0,0.0,334.539,2848254.0775900045,1mA,OK
Chronoamperometry,1337,6685.0,0.0,334.634,2849927.0100900047,1mA,OK
Chronoamperometry,1338,6690.0,0.0,333.781,2851598.0475900047,1mA,OK
Chronoamperometry,1339,6695.0,0.0,332.264,2853263.1600900046,1mA,OK
Chronoamperometry,1340,6700.0,0.0,332.359,2854924.7175900047,1mA,OK
Chronoamperometry,1341,6705.0,0.0,331.695,2856584.8525900044,1mA,OK
Chronoamperometry,1342,6710.0,0.0,332.074,2858244.2750900043,1mA,OK
Chronoamperometry,1343,6715.0,0.0,298.516,2859820.7500900044,1mA,OK
Chronoamperometry,1344,6720.0,0.0,317.57,2861360.9650900043,1mA,OK
Chronoamperometry,1345,6725.0,0.0,323.543,2862963.7475900045,1mA,OK
Chronoamperometry,1346,6730.0,0.0,324.77500000000003,2864584.5425900044,1mA,OK
Chronoamperometry,1347,6735.0,0.0,326.481,2866212.6825900045,1mA,OK
Chronoamperometry,1348,6740.0,0.0,325.818,2867843.4300900046,1mA,OK
Chronoamperometry,1349,6745.0,0.0,323.163,2869465.8825900047,1mA,OK
Chronoamperometry,1350,6750.0,0.0,324.585,2871085.252590005,1mA,OK
Chronoamperometry,1351,6755.0,0.0,307.617,2872665.7575900047,1mA,OK
Chronoamperometry,1352,6760.0,0.0,310.65000000000003,2874211.4250900047,1mA,OK
Chronoamperometry,1353,6765.0,0.0,312.357,2875768.9425900048,1mA,OK
Chronoamperometry,1354,6770.0,0.0,313.399,2877333.332590005,1mA,OK
Chronoamperometry,1355,6775.0,0.0,314.442,2878902.935090005,1mA,OK
Chronoamperometry,1356,6780.0,0.0,310.461,2880465.1925900048,1mA,OK
Chronoamperometry,1357,6785.0,0.0,313.115,2882024.1325900047,1mA,OK
Chronoamperometry,1358,6790.0,0.0,315.011,2883594.4475900047,1mA,OK
Chronoamperometry,1359,6795.0,0.0,315.295,2885170.212590005,1mA,OK
Chronoamperometry,1360,6800.0,0.0,315.39,2886746.9250900047,1mA,OK
Chronoamperometry,1361,6805.0,0.0,316.148,2888325.770090005,1mA,OK
Chronoamperometry,1362,6810.0,0.0,316.717,2889907.932590005,1mA,OK
Chronoamperometry,1363,6815.0,0.0,317.57,2891493.650090005,1mA,OK
Chronoamperometry,1364,6820.0,0.0,318.139,2893082.9225900047,1mA,OK
Chronoamperometry,1365,6825.0,0.0,316.243,2894668.877590005,1mA,OK
Chronoamperometry,1366,6830.0,0.0,317.95,2896254.3600900047,1mA,OK
Chronoamperometry,1367,6835.0,0.0,318.044,2897844.3450900046,1mA,OK
Chronoamperometry,1368,6840.0,0.0,316.528,2899430.775090005,1mA,OK
Chronoamperometry,1369,6845.0,0.0,317.19100000000003,2901015.0725900047,1mA,OK
Chronoamperometry,1370,6850.0,0.0,316.528,2902599.3700900045,1mA,OK
Chronoamperometry,1371,6855.0,0.0,317.002,2904183.1950900047,1mA,OK
Chronoamperometry,1372,6860.0,0.0,316.243,2905766.3075900045,1mA,OK
Chronoamperometry,1373,6865.0,0.0,315.106,2907344.6800900046,1mA,OK
Chronoamperometry,1374,6870.0,0.0,316.717,2908924.2375900047,1mA,OK
Chronoamperometry,1375,6875.0,0.0,313.21,2910499.0550900046,1mA,OK
Chronoamperometry,1376,6880.0,0.0,313.305,2912065.3425900047,1mA,OK
Chronoamperometry,1377,6885.0,0.0,315.86400000000003,2913638.2650900045,1mA,OK
Chronoamperometry,1378,6890.0,0.0,316.243,2915218.5325900046,1mA,OK
Chronoamperometry,1379,6895.0,0.0,315.769,2916798.5625900044,1mA,OK
Chronoamperometry,1380,6900.0,0.0,314.632,2918374.5650900044,1mA,OK
Chronoamperometry,1381,6905.0,0.0,314.632,2919947.7250900045,1mA,OK
Chronoamperometry,1382,6910.0,0.0,309.797,2921508.7975900043,1mA,OK
Chronoamperometry,1383,6915.0,0.0,312.072,2923063.470090004,1mA,OK
Chronoamperometry,1384,6920.0,0.0,311.219,2924621.697590004,1mA,OK
Chronoamperometry,1385,6925.0,0.0,311.788,2926179.2150900043,1mA,OK
Chronoamperometry,1386,6930.0,0.0,310.366,2927734.600090004,1mA,OK
Chronoamperometry,1387,6935.0,0.0,310.745,2929287.377590004,1mA,OK
Chronoamperometry,1388,6940.0,0.0,-192.43800000000002,2929583.145090004,1mA,OK
Chronoamperometry,1389,6945.0,0.0,-62.471391999999994,2928945.871610004,1mA,Underload
Chronoamperometry,1390,6950.0,0.0,-51.854104,2928660.057870004,1mA,Underload
Chronoamperometry,1391,6955.0,0.0,-45.502688,2928416.665890004,1mA,Underload
Chronoamperometry,1392,6960.0,0.0,-39.71956,2928203.610270004,100uA,OK
Chronoamperometry,1393,6965.0,0.0,-36.440912,2928013.2090900037,100uA,OK
Chronoamperometry,1394,6970.0,0.0,-34.13928,2927836.7586100036,100uA,OK
Chronoamperometry,1395,6975.0,0.0,-32.833456,2927669.3267700034,100uA,OK
Chronoamperometry,1396,6980.0,0.0,-31.828257999999998,2927507.6724850032,100uA,OK
Chronoamperometry,1397,6985.0,0.0,-28.709314,2927356.3285550033,100uA,OK
Chronoamperometry,1398,6990.0,0.0,-26.407681999999998,2927218.5360650034,100uA,OK
Chronoamperometry,1399,6995.0,0.0,-23.749064,2927093.1442000032,100uA,OK
Chronoamperometry,1400,7000.0,0.0,-21.259546,2926980.622675003,100uA,OK
Chronoamperometry,1401,7005.0,0.0,-18.77003,2926880.548735003,100uA,OK
Chronoamperometry,1402,7010.0,0.0,-15.350463999999999,2926795.247500003,100uA,OK
Chronoamperometry,1403,7015.0,0.0,-12.560324,2926725.470530003,100uA,OK
Chronoamperometry,1404,7020.0,0.0,-10.296272,2926668.329040003,100uA,Underload
Chronoamperometry,1405,7025.0,0.0,-7.806753,2926623.071477503,100uA,Underload
Chronoamperometry,1406,7030.0,0.0,-5.204502,2926590.543340003,100uA,Underload
Chronoamperometry,1407,7035.0,0.0,-2.148501,2926572.1608325033,10uA,OK
Chronoamperometry,1408,7040.0,0.0,2.1353489999999997,2926572.1279525035,10uA,OK
Chronoamperometry,1409,7045.0,0.0,7.817087,2926597.0090425033,10uA,OK
Chronoamperometry,1410,7050.0,0.0,11.665977,2926645.716702503,10uA,OK
Chronoamperometry,1411,7055.0,0.0,14.96905,2926712.304270003,10uA,OK
Chronoamperometry,1412,7060.0,0.0,15.423739999999999,2926788.286245003,10uA,OK
Chronoamperometry,1413,7065.0,0.0,16.837598,2926868.939590003,10uA,OK
Chronoamperometry,1414,7070.0,0.0,17.619211999999997,2926955.081615003,10uA,OK
Chronoamperometry,1415,7075.0,0.0,18.141541999999998,2927044.483500003,10uA,OK
Chronoamperometry,1416,7080.0,0.0,18.087994,2927135.057340003,10uA,OK
Chronoamperometry,1417,7085.0,0.0,17.917956,2927225.072215003,10uA,OK
Chronoamperometry,1418,7090.0,0.0,17.571302,2927313.795360003,10uA,OK
Chronoamperometry,1419,7095.0,0.0,18.201666,2927403.227780003,10uA,OK
Chronoamperometry,1420,7100.0,0.0,18.368888,2927494.654165003,10uA,OK
Chronoamperometry,1421,7105.0,0.0,18.33037,2927586.402310003,10uA,OK
Chronoamperometry,1422,7110.0,0.0,18.376404,2927678.1692450033,10uA,OK
Chronoamperometry,1423,7115.0,0.0,18.63475,2927770.6971300035,10uA,OK
Chronoamperometry,1424,7120.0,0.0,18.735267999999998,2927864.1221750034,10uA,OK
Chronoamperometry,1425,7125.0,0.0,18.39613,2927956.9506700034,10uA,OK
Chronoamperometry,1426,7130.0,0.0,18.216698,2928048.4827400036,10uA,OK
Chronoamperometry,1427,7135.0,0.0,18.04478,2928139.1364350035,10uA,OK
Chronoamperometry,1428,7140.0,0.0,17.964928,2928229.1607050034,10uA,OK
Chronoamperometry,1429,7145.0,0.0,17.924532,2928318.8843550035,10uA,OK
Chronoamperometry,1430,7150.0,0.0,17.839982,2928408.2956400034,10uA,OK
Chronoamperometry,1431,7155.0,0.0,17.770464,2928497.321755003,10uA,OK
Chronoamperometry,1432,7160.0,0.0,17.815556,2928586.2868050034,10uA,OK
Chronoamperometry,1433,7165.0,0.0,17.752613999999998,2928675.2072300036,10uA,OK
Chronoamperometry,1434,7170.0,0.0,17.755432,2928763.9773450037,10uA,OK
Chronoamperometry,1435,7175.0,0.0,17.552512,2928852.2472050036,10uA,OK
Chronoamperometry,1436,7180.0,0.0,17.617334,2928940.1718200035,10uA,OK
Chronoamperometry,1437,7185.0,0.0,17.615454,2929028.2537900037,10uA,OK
Chronoamperometry,1438,7190.0,0.0,17.581636,2929116.2465150035,10uA,OK
Chronoamperometry,1439,7195.0,0.0,17.509297999999998,2929203.9738500034,10uA,OK
Chronoamperometry,1440,7200.0,0.0,17.513996,2929291.5320850033,10uA,OK
Chronoamperometry,1441,7205.0,0.0,17.511177999999997,2929379.095020003,10uA,OK
Chronoamperometry,1442,7210.0,0.0,17.424747999999997,2929466.434835003,10uA,OK
Chronoamperometry,1443,7215.0,0.0,17.354292,2929553.3824350033,10uA,OK
Chronoamperometry,1444,7220.0,0.0,17.397506,2929640.2619300033,10uA,OK
Chronoamperometry,1445,7225.0,0.0,17.234042,2929726.840800003,10uA,OK
Chronoamperometry,1446,7230.0,0.0,17.317654,2929813.2200400033,10uA,OK
Chronoamperometry,1447,7235.0,0.0,17.239677999999998,2929899.613370003,10uA,OK
Chronoamperometry,1448,7240.0,0.0,17.214313999999998,2929985.7483500033,10uA,OK
Chronoamperometry,1449,7245.0,0.0,17.121309999999998,2930071.5874100034,10uA,OK
Chronoamperometry,1450,7250.0,0.0,17.163586,2930157.299650003,10uA,OK
Chronoamperometry,1451,7255.0,0.0,16.974757999999998,2930242.645510003,10uA,OK
Chronoamperometry,1452,7260.0,0.0,16.999184,2930327.580365003,10uA,OK
Chronoamperometry,1453,7265.0,0.0,21.718932,2930424.375655003,10uA,OK
Chronoamperometry,1454,7270.0,0.0,22.806805999999998,2930535.6900000027,10uA,OK
Chronoamperometry,1455,7275.0,0.0,22.067466,2930647.875680003,10uA,OK
Chronoamperometry,1456,7280.0,0.0,21.479376,2930756.742785003,10uA,OK
Chronoamperometry,1457,7285.0,0.0,20.761642,2930862.345330003,10uA,OK
Chronoamperometry,1458,7290.0,0.0,20.275952,2930964.9393150033,10uA,OK
Chronoamperometry,1459,7295.0,0.0,20.010089999999998,2931065.6544200033,10uA,OK
Chronoamperometry,1460,7300.0,0.0,19.888901999999998,2931165.401900003,10uA,OK
Chronoamperometry,1461,7305.0,0.0,19.50843,2931263.895230003,10uA,OK
Chronoamperometry,1462,7310.0,0.0,19.685043999999998,2931361.878915003,10uA,OK
Chronoamperometry,1463,7315.0,0.0,19.395695999999997,2931459.580765003,10uA,OK
Chronoamperometry,1464,7320.0,0.0,19.2886,2931556.291505003,10uA,OK
Chronoamperometry,1465,7325.0,0.0,19.18714,2931652.480855003,10uA,OK
Chronoamperometry,1466,7330.0,0.0,19.082862,2931748.155860003,10uA,OK
Chronoamperometry,1467,7335.0,0.0,18.982342,2931843.318870003,10uA,OK
Chronoamperometry,1468,7340.0,0.0,18.944764,2931938.1366350027,10uA,OK
Chronoamperometry,1469,7345.0,0.0,18.852698,2932032.6302900026,10uA,OK
Chronoamperometry,1470,7350.0,0.0,18.638507999999998,2932126.3583050026,10uA,OK
Chronoamperometry,1471,7355.0,0.0,18.690175999999997,2932219.6800150024,10uA,OK
Chronoamperometry,1472,7360.0,0.0,18.661991999999998,2932313.060435002,10uA,OK
Chronoamperometry,1473,7365.0,0.0,18.615019999999998,2932406.2529650023,10uA,OK
Chronoamperometry,1474,7370.0,0.0,18.508864,2932499.0626750025,10uA,OK
Chronoamperometry,1475,7375.0,0.0,18.419618,2932591.3838800024,10uA,OK
Chronoamperometry,1476,7380.0,0.0,18.263669999999998,2932683.0921000023,10uA,OK
Chronoamperometry,1477,7385.0,0.0,18.269306,2932774.4245400024,10uA,OK
Chronoamperometry,1478,7390.0,0.0,18.19791,2932865.5925800023,10uA,OK
Chronoamperometry,1479,7395.0,0.0,18.180998,2932956.539850002,10uA,OK
Chronoamperometry,1480,7400.0,0.0,18.050416,2933047.118385002,10uA,OK
Chronoamperometry,1481,7405.0,0.0,17.993112,2933137.227205002,10uA,OK
Chronoamperometry,1482,7410.0,0.0,17.948957999999998,2933227.0823800024,10uA,OK
Chronoamperometry,1483,7415.0,0.0,17.84186,2933316.5594250024,10uA,OK
Chronoamperometry,1484,7420.0,0.0,17.846557999999998,2933405.7804700024,10uA,OK
Chronoamperometry,1485,7425.0,0.0,17.747918,2933494.7666600025,10uA,OK
Chronoamperometry,1486,7430.0,0.0,17.750733999999998,2933583.5132900025,10uA,OK
Chronoamperometry,1487,7435.0,0.0,17.62485,2933671.9522500024,10uA,OK
Chronoamperometry,1488,7440.0,0.0,17.563786,2933759.9238400026,10uA,OK
Chronoamperometry,1489,7445.0,0.0,17.535602,2933847.6723100026,10uA,OK
Chronoamperometry,1490,7450.0,0.0,17.373079999999998,2933934.944015003,10uA,OK
Chronoamperometry,1491,7455.0,0.0,17.364625999999998,2934021.788280003,10uA,OK
Chronoamperometry,1492,7460.0,0.0,17.371199999999998,2934108.627845003,10uA,OK
Chronoamperometry,1493,7465.0,0.0,17.3402,2934195.406345003,10uA,OK
Chronoamperometry,1494,7470.0,0.0,17.30638,2934282.022795003,10uA,OK
Chronoamperometry,1495,7475.0,0.0,17.277258,2934368.4818900027,10uA,OK
Chronoamperometry,1496,7480.0,0.0,17.219012,2934454.7225650027,10uA,OK
Chronoamperometry,1497,7485.0,0.0,17.153252,2934540.653225003,10uA,OK
Chronoamperometry,1498,7490.0,0.0,17.13916,2934626.3842550027,10uA,OK
Chronoamperometry,1499,7495.0,0.0,17.129763999999998,2934712.0565650025,10uA,OK
Chronoamperometry,1500,7500.0,0.0,17.079034,2934797.5785600026,10uA,OK
Chronoamperometry,1501,7505.0,0.0,17.008575999999998,2934882.7975850026,10uA,OK
Chronoamperometry,1502,7510.0,0.0,16.948453999999998,2934967.6901600026,10uA,OK
Chronoamperometry,1503,7515.0,0.0,17.004818,2935052.5733400024,10uA,OK
Chronoamperometry,1504,7520.0,0.0,17.00388,2935137.5950850025,10uA,OK
